preset	collection	source	zone	type	gender	uvX	uvY	scaleX	scaleY	rot	txd	txt
MP_Sum2_Tat_061_M	mpSum2_overlays	update/x64/dlcpacks/mpsum2/dlc.rpf/common/data/effects/peds/mpsum2_overlays.xml	ZONE_TORSO	TYPE_TATTOO	GENDER_MALE	0.860000	0.310000	0.170000	0.200000	0.000000	MP_Sum2_Tat_061	MP_Sum2_Tat_061
MP_Sum2_Tat_061_F	mpSum2_overlays	update/x64/dlcpacks/mpsum2/dlc.rpf/common/data/effects/peds/mpsum2_overlays.xml	ZONE_TORSO	TYPE_TATTOO	GENDER_FEMALE	0.870000	0.395000	0.170000	0.125000	0.000000	MP_Sum2_Tat_061	MP_Sum2_Tat_061
MP_Sum2_Tat_062_M	mpSum2_overlays	update/x64/dlcpacks/mpsum2/dlc.rpf/common/data/effects/peds/mpsum2_overlays.xml	ZONE_TORSO	TYPE_TATTOO	GENDER_MALE	0.725000	0.315000	0.280000	0.280000	0.000000	MP_Sum2_Tat_062	MP_Sum2_Tat_062
MP_Sum2_Tat_062_F	mpSum2_overlays	update/x64/dlcpacks/mpsum2/dlc.rpf/common/data/effects/peds/mpsum2_overlays.xml	ZONE_TORSO	TYPE_TATTOO	GENDER_FEMALE	0.730000	0.365000	0.320000	0.220000	0.000000	MP_Sum2_Tat_062	MP_Sum2_Tat_062
mpSum_Tee_000_M	mpSum_overlays	update/x64/dlcpacks/mpsum/dlc.rpf/common/data/effects/peds/mpsum_overlays.xml	ZONE_TORSO	TYPE_BADGE	GENDER_MALE	0.737000	0.665000	0.150000	0.150000	0.000000	MP_Sum_Tee_000	MP_Sum_Tee_000
mpSum_Tee_000_F	mpSum_overlays	update/x64/dlcpacks/mpsum/dlc.rpf/common/data/effects/peds/mpsum_overlays.xml	ZONE_TORSO	TYPE_BADGE	GENDER_FEMALE	0.735000	0.650000	0.130000	0.130000	0.000000	MP_Sum_Tee_000	MP_Sum_Tee_000
mpSum_Tee_001_M	mpSum_overlays	update/x64/dlcpacks/mpsum/dlc.rpf/common/data/effects/peds/mpsum_overlays.xml	ZONE_TORSO	TYPE_BADGE	GENDER_MALE	0.737000	0.665000	0.150000	0.150000	0.000000	MP_Sum_Tee_001	MP_Sum_Tee_001
mpSum_Tee_001_F	mpSum_overlays	update/x64/dlcpacks/mpsum/dlc.rpf/common/data/effects/peds/mpsum_overlays.xml	ZONE_TORSO	TYPE_BADGE	GENDER_FEMALE	0.735000	0.650000	0.130000	0.130000	0.000000	MP_Sum_Tee_001	MP_Sum_Tee_001
mpSum_Tee_002_M	mpSum_overlays	update/x64/dlcpacks/mpsum/dlc.rpf/common/data/effects/peds/mpsum_overlays.xml	ZONE_TORSO	TYPE_BADGE	GENDER_MALE	0.737000	0.665000	0.150000	0.150000	0.000000	MP_Sum_Tee_002	MP_Sum_Tee_002
mpSum_Tee_002_F	mpSum_overlays	update/x64/dlcpacks/mpsum/dlc.rpf/common/data/effects/peds/mpsum_overlays.xml	ZONE_TORSO	TYPE_BADGE	GENDER_FEMALE	0.735000	0.650000	0.130000	0.130000	0.000000	MP_Sum_Tee_002	MP_Sum_Tee_002
mpSum_Tee_003_M	mpSum_overlays	update/x64/dlcpacks/mpsum/dlc.rpf/common/data/effects/peds/mpsum_overlays.xml	ZONE_TORSO	TYPE_BADGE	GENDER_MALE	0.737000	0.665000	0.150000	0.150000	0.000000	MP_Sum_Tee_003	MP_Sum_Tee_003
mpSum_Tee_003_F	mpSum_overlays	update/x64/dlcpacks/mpsum/dlc.rpf/common/data/effects/peds/mpsum_overlays.xml	ZONE_TORSO	TYPE_BADGE	GENDER_FEMALE	0.735000	0.650000	0.130000	0.130000	0.000000	MP_Sum_Tee_003	MP_Sum_Tee_003
mpSum_Tee_004_M	mpSum_overlays	update/x64/dlcpacks/mpsum/dlc.rpf/common/data/effects/peds/mpsum_overlays.xml	ZONE_TORSO	TYPE_BADGE	GENDER_MALE	0.737000	0.665000	0.150000	0.150000	0.000000	MP_Sum_Tee_004	MP_Sum_Tee_004
mpSum_Tee_004_F	mpSum_overlays	update/x64/dlcpacks/mpsum/dlc.rpf/common/data/effects/peds/mpsum_overlays.xml	ZONE_TORSO	TYPE_BADGE	GENDER_FEMALE	0.735000	0.650000	0.130000	0.130000	0.000000	MP_Sum_Tee_004	MP_Sum_Tee_004
mpSum_Tee_005_M	mpSum_overlays	update/x64/dlcpacks/mpsum/dlc.rpf/common/data/effects/peds/mpsum_overlays.xml	ZONE_TORSO	TYPE_BADGE	GENDER_MALE	0.737000	0.665000	0.150000	0.150000	0.000000	MP_Sum_Tee_005	MP_Sum_Tee_005
mpSum_Tee_005_F	mpSum_overlays	update/x64/dlcpacks/mpsum/dlc.rpf/common/data/effects/peds/mpsum_overlays.xml	ZONE_TORSO	TYPE_BADGE	GENDER_FEMALE	0.735000	0.650000	0.130000	0.130000	0.000000	MP_Sum_Tee_005	MP_Sum_Tee_005
mpSum_Tee_006_M	mpSum_overlays	update/x64/dlcpacks/mpsum/dlc.rpf/common/data/effects/peds/mpsum_overlays.xml	ZONE_TORSO	TYPE_BADGE	GENDER_MALE	0.737000	0.665000	0.150000	0.150000	0.000000	MP_Sum_Tee_006	MP_Sum_Tee_006
mpSum_Tee_006_F	mpSum_overlays	update/x64/dlcpacks/mpsum/dlc.rpf/common/data/effects/peds/mpsum_overlays.xml	ZONE_TORSO	TYPE_BADGE	GENDER_FEMALE	0.735000	0.650000	0.130000	0.130000	0.000000	MP_Sum_Tee_006	MP_Sum_Tee_006
mpSum_Tee_007_M	mpSum_overlays	update/x64/dlcpacks/mpsum/dlc.rpf/common/data/effects/peds/mpsum_overlays.xml	ZONE_TORSO	TYPE_BADGE	GENDER_MALE	0.737000	0.665000	0.150000	0.150000	0.000000	MP_Sum_Tee_007	MP_Sum_Tee_007
mpSum_Tee_007_F	mpSum_overlays	update/x64/dlcpacks/mpsum/dlc.rpf/common/data/effects/peds/mpsum_overlays.xml	ZONE_TORSO	TYPE_BADGE	GENDER_FEMALE	0.735000	0.650000	0.130000	0.130000	0.000000	MP_Sum_Tee_007	MP_Sum_Tee_007
mpSum_Tee_008_M	mpSum_overlays	update/x64/dlcpacks/mpsum/dlc.rpf/common/data/effects/peds/mpsum_overlays.xml	ZONE_TORSO	TYPE_BADGE	GENDER_MALE	0.737000	0.665000	0.150000	0.150000	0.000000	MP_Sum_Tee_008	MP_Sum_Tee_008
mpSum_Tee_008_F	mpSum_overlays	update/x64/dlcpacks/mpsum/dlc.rpf/common/data/effects/peds/mpsum_overlays.xml	ZONE_TORSO	TYPE_BADGE	GENDER_FEMALE	0.735000	0.650000	0.130000	0.130000	0.000000	MP_Sum_Tee_008	MP_Sum_Tee_008
mpSum_Tee_009_M	mpSum_overlays	update/x64/dlcpacks/mpsum/dlc.rpf/common/data/effects/peds/mpsum_overlays.xml	ZONE_TORSO	TYPE_BADGE	GENDER_MALE	0.737000	0.665000	0.150000	0.150000	0.000000	MP_Sum_Tee_009	MP_Sum_Tee_009
mpSum_Tee_009_F	mpSum_overlays	update/x64/dlcpacks/mpsum/dlc.rpf/common/data/effects/peds/mpsum_overlays.xml	ZONE_TORSO	TYPE_BADGE	GENDER_FEMALE	0.735000	0.650000	0.130000	0.130000	0.000000	MP_Sum_Tee_009	MP_Sum_Tee_009
mpSum_Tee_010_M	mpSum_overlays	update/x64/dlcpacks/mpsum/dlc.rpf/common/data/effects/peds/mpsum_overlays.xml	ZONE_TORSO	TYPE_BADGE	GENDER_MALE	0.737000	0.665000	0.150000	0.150000	0.000000	MP_Sum_Tee_010	MP_Sum_Tee_010
mpSum_Tee_010_F	mpSum_overlays	update/x64/dlcpacks/mpsum/dlc.rpf/common/data/effects/peds/mpsum_overlays.xml	ZONE_TORSO	TYPE_BADGE	GENDER_FEMALE	0.735000	0.650000	0.130000	0.130000	0.000000	MP_Sum_Tee_010	MP_Sum_Tee_010
mpSum_Tee_011_M	mpSum_overlays	update/x64/dlcpacks/mpsum/dlc.rpf/common/data/effects/peds/mpsum_overlays.xml	ZONE_TORSO	TYPE_BADGE	GENDER_MALE	0.737000	0.665000	0.150000	0.150000	0.000000	MP_Sum_Tee_011	MP_Sum_Tee_011
mpSum_Tee_011_F	mpSum_overlays	update/x64/dlcpacks/mpsum/dlc.rpf/common/data/effects/peds/mpsum_overlays.xml	ZONE_TORSO	TYPE_BADGE	GENDER_FEMALE	0.735000	0.650000	0.130000	0.130000	0.000000	MP_Sum_Tee_011	MP_Sum_Tee_011
mpSum_Tee_012_M	mpSum_overlays	update/x64/dlcpacks/mpsum/dlc.rpf/common/data/effects/peds/mpsum_overlays.xml	ZONE_TORSO	TYPE_BADGE	GENDER_MALE	0.737000	0.665000	0.150000	0.150000	0.000000	MP_Sum_Tee_012	MP_Sum_Tee_012
mpSum_Tee_012_F	mpSum_overlays	update/x64/dlcpacks/mpsum/dlc.rpf/common/data/effects/peds/mpsum_overlays.xml	ZONE_TORSO	TYPE_BADGE	GENDER_FEMALE	0.735000	0.650000	0.130000	0.130000	0.000000	MP_Sum_Tee_012	MP_Sum_Tee_012
mpSum_Tee_013_M	mpSum_overlays	update/x64/dlcpacks/mpsum/dlc.rpf/common/data/effects/peds/mpsum_overlays.xml	ZONE_TORSO	TYPE_BADGE	GENDER_MALE	0.737000	0.665000	0.150000	0.150000	0.000000	MP_Sum_Tee_013	MP_Sum_Tee_013
mpSum_Tee_013_F	mpSum_overlays	update/x64/dlcpacks/mpsum/dlc.rpf/common/data/effects/peds/mpsum_overlays.xml	ZONE_TORSO	TYPE_BADGE	GENDER_FEMALE	0.735000	0.650000	0.130000	0.130000	0.000000	MP_Sum_Tee_013	MP_Sum_Tee_013
mpSum_Tee_014_M	mpSum_overlays	update/x64/dlcpacks/mpsum/dlc.rpf/common/data/effects/peds/mpsum_overlays.xml	ZONE_TORSO	TYPE_BADGE	GENDER_MALE	0.737000	0.665000	0.150000	0.150000	0.000000	MP_Sum_Tee_014	MP_Sum_Tee_014
mpSum_Tee_014_F	mpSum_overlays	update/x64/dlcpacks/mpsum/dlc.rpf/common/data/effects/peds/mpsum_overlays.xml	ZONE_TORSO	TYPE_BADGE	GENDER_FEMALE	0.735000	0.650000	0.130000	0.130000	0.000000	MP_Sum_Tee_014	MP_Sum_Tee_014
mpSum_Tee_015_M	mpSum_overlays	update/x64/dlcpacks/mpsum/dlc.rpf/common/data/effects/peds/mpsum_overlays.xml	ZONE_TORSO	TYPE_BADGE	GENDER_MALE	0.737000	0.665000	0.150000	0.150000	0.000000	MP_Sum_Tee_015	MP_Sum_Tee_015
mpSum_Tee_015_F	mpSum_overlays	update/x64/dlcpacks/mpsum/dlc.rpf/common/data/effects/peds/mpsum_overlays.xml	ZONE_TORSO	TYPE_BADGE	GENDER_FEMALE	0.735000	0.650000	0.130000	0.130000	0.000000	MP_Sum_Tee_015	MP_Sum_Tee_015
mpSum_Tee_016_M	mpSum_overlays	update/x64/dlcpacks/mpsum/dlc.rpf/common/data/effects/peds/mpsum_overlays.xml	ZONE_TORSO	TYPE_BADGE	GENDER_MALE	0.737000	0.665000	0.150000	0.150000	0.000000	MP_Sum_Tee_016	MP_Sum_Tee_016
mpSum_Tee_016_F	mpSum_overlays	update/x64/dlcpacks/mpsum/dlc.rpf/common/data/effects/peds/mpsum_overlays.xml	ZONE_TORSO	TYPE_BADGE	GENDER_FEMALE	0.735000	0.650000	0.130000	0.130000	0.000000	MP_Sum_Tee_016	MP_Sum_Tee_016
mpSum_Tee_017_M	mpSum_overlays	update/x64/dlcpacks/mpsum/dlc.rpf/common/data/effects/peds/mpsum_overlays.xml	ZONE_TORSO	TYPE_BADGE	GENDER_MALE	0.737000	0.665000	0.150000	0.150000	0.000000	MP_Sum_Tee_017	MP_Sum_Tee_017
mpSum_Tee_017_F	mpSum_overlays	update/x64/dlcpacks/mpsum/dlc.rpf/common/data/effects/peds/mpsum_overlays.xml	ZONE_TORSO	TYPE_BADGE	GENDER_FEMALE	0.735000	0.650000	0.130000	0.130000	0.000000	MP_Sum_Tee_017	MP_Sum_Tee_017
mpSum_Tee_018_M	mpSum_overlays	update/x64/dlcpacks/mpsum/dlc.rpf/common/data/effects/peds/mpsum_overlays.xml	ZONE_TORSO	TYPE_BADGE	GENDER_MALE	0.737000	0.665000	0.150000	0.150000	0.000000	MP_Sum_Tee_018	MP_Sum_Tee_018
mpSum_Tee_018_F	mpSum_overlays	update/x64/dlcpacks/mpsum/dlc.rpf/common/data/effects/peds/mpsum_overlays.xml	ZONE_TORSO	TYPE_BADGE	GENDER_FEMALE	0.735000	0.650000	0.130000	0.130000	0.000000	MP_Sum_Tee_018	MP_Sum_Tee_018
mpSum_Tee_019_M	mpSum_overlays	update/x64/dlcpacks/mpsum/dlc.rpf/common/data/effects/peds/mpsum_overlays.xml	ZONE_TORSO	TYPE_BADGE	GENDER_MALE	0.737000	0.665000	0.150000	0.150000	0.000000	MP_Sum_Tee_019	MP_Sum_Tee_019
mpSum_Tee_019_F	mpSum_overlays	update/x64/dlcpacks/mpsum/dlc.rpf/common/data/effects/peds/mpsum_overlays.xml	ZONE_TORSO	TYPE_BADGE	GENDER_FEMALE	0.735000	0.650000	0.130000	0.130000	0.000000	MP_Sum_Tee_019	MP_Sum_Tee_019
mpSum_Tee_020_M	mpSum_overlays	update/x64/dlcpacks/mpsum/dlc.rpf/common/data/effects/peds/mpsum_overlays.xml	ZONE_TORSO	TYPE_BADGE	GENDER_MALE	0.737000	0.665000	0.150000	0.150000	0.000000	MP_Sum_Tee_020	MP_Sum_Tee_020
mpSum_Tee_020_F	mpSum_overlays	update/x64/dlcpacks/mpsum/dlc.rpf/common/data/effects/peds/mpsum_overlays.xml	ZONE_TORSO	TYPE_BADGE	GENDER_FEMALE	0.735000	0.650000	0.130000	0.130000	0.000000	MP_Sum_Tee_020	MP_Sum_Tee_020
mpSum_Tee_021_M	mpSum_overlays	update/x64/dlcpacks/mpsum/dlc.rpf/common/data/effects/peds/mpsum_overlays.xml	ZONE_TORSO	TYPE_BADGE	GENDER_MALE	0.737000	0.665000	0.150000	0.150000	0.000000	MP_Sum_Tee_021	MP_Sum_Tee_021
mpSum_Tee_021_F	mpSum_overlays	update/x64/dlcpacks/mpsum/dlc.rpf/common/data/effects/peds/mpsum_overlays.xml	ZONE_TORSO	TYPE_BADGE	GENDER_FEMALE	0.735000	0.650000	0.130000	0.130000	0.000000	MP_Sum_Tee_021	MP_Sum_Tee_021
mpSum_Tee_022_M	mpSum_overlays	update/x64/dlcpacks/mpsum/dlc.rpf/common/data/effects/peds/mpsum_overlays.xml	ZONE_TORSO	TYPE_BADGE	GENDER_MALE	0.737000	0.665000	0.150000	0.150000	0.000000	MP_Sum_Tee_022	MP_Sum_Tee_022
mpSum_Tee_022_F	mpSum_overlays	update/x64/dlcpacks/mpsum/dlc.rpf/common/data/effects/peds/mpsum_overlays.xml	ZONE_TORSO	TYPE_BADGE	GENDER_FEMALE	0.735000	0.650000	0.130000	0.130000	0.000000	MP_Sum_Tee_022	MP_Sum_Tee_022
mpSum_Tee_023_M	mpSum_overlays	update/x64/dlcpacks/mpsum/dlc.rpf/common/data/effects/peds/mpsum_overlays.xml	ZONE_TORSO	TYPE_BADGE	GENDER_MALE	0.737000	0.665000	0.150000	0.150000	0.000000	MP_Sum_Tee_023	MP_Sum_Tee_023
mpSum_Tee_023_F	mpSum_overlays	update/x64/dlcpacks/mpsum/dlc.rpf/common/data/effects/peds/mpsum_overlays.xml	ZONE_TORSO	TYPE_BADGE	GENDER_FEMALE	0.735000	0.650000	0.130000	0.130000	0.000000	MP_Sum_Tee_023	MP_Sum_Tee_023
mpSum_Tee_024_M	mpSum_overlays	update/x64/dlcpacks/mpsum/dlc.rpf/common/data/effects/peds/mpsum_overlays.xml	ZONE_TORSO	TYPE_BADGE	GENDER_MALE	0.737000	0.665000	0.150000	0.150000	0.000000	MP_Sum_Tee_024	MP_Sum_Tee_024
mpSum_Tee_024_F	mpSum_overlays	update/x64/dlcpacks/mpsum/dlc.rpf/common/data/effects/peds/mpsum_overlays.xml	ZONE_TORSO	TYPE_BADGE	GENDER_FEMALE	0.735000	0.650000	0.130000	0.130000	0.000000	MP_Sum_Tee_024	MP_Sum_Tee_024
mpSum_Tee_025_M	mpSum_overlays	update/x64/dlcpacks/mpsum/dlc.rpf/common/data/effects/peds/mpsum_overlays.xml	ZONE_TORSO	TYPE_BADGE	GENDER_MALE	0.737000	0.665000	0.150000	0.150000	0.000000	MP_Sum_Tee_025	MP_Sum_Tee_025
mpSum_Tee_025_F	mpSum_overlays	update/x64/dlcpacks/mpsum/dlc.rpf/common/data/effects/peds/mpsum_overlays.xml	ZONE_TORSO	TYPE_BADGE	GENDER_FEMALE	0.735000	0.650000	0.130000	0.130000	0.000000	MP_Sum_Tee_025	MP_Sum_Tee_025
mpSum_Tee_026_M	mpSum_overlays	update/x64/dlcpacks/mpsum/dlc.rpf/common/data/effects/peds/mpsum_overlays.xml	ZONE_TORSO	TYPE_BADGE	GENDER_MALE	0.737000	0.665000	0.150000	0.150000	0.000000	MP_Sum_Tee_026	MP_Sum_Tee_026
mpSum_Tee_026_F	mpSum_overlays	update/x64/dlcpacks/mpsum/dlc.rpf/common/data/effects/peds/mpsum_overlays.xml	ZONE_TORSO	TYPE_BADGE	GENDER_FEMALE	0.735000	0.650000	0.130000	0.130000	0.000000	MP_Sum_Tee_026	MP_Sum_Tee_026
mpSum_Tee_027_M	mpSum_overlays	update/x64/dlcpacks/mpsum/dlc.rpf/common/data/effects/peds/mpsum_overlays.xml	ZONE_TORSO	TYPE_BADGE	GENDER_MALE	0.737000	0.665000	0.150000	0.150000	0.000000	MP_Sum_Tee_027	MP_Sum_Tee_027
mpSum_Tee_027_F	mpSum_overlays	update/x64/dlcpacks/mpsum/dlc.rpf/common/data/effects/peds/mpsum_overlays.xml	ZONE_TORSO	TYPE_BADGE	GENDER_FEMALE	0.735000	0.650000	0.130000	0.130000	0.000000	MP_Sum_Tee_027	MP_Sum_Tee_027
mpSum_Tee_028_M	mpSum_overlays	update/x64/dlcpacks/mpsum/dlc.rpf/common/data/effects/peds/mpsum_overlays.xml	ZONE_TORSO	TYPE_BADGE	GENDER_MALE	0.737000	0.665000	0.150000	0.150000	0.000000	MP_Sum_Tee_028	MP_Sum_Tee_028
mpSum_Tee_028_F	mpSum_overlays	update/x64/dlcpacks/mpsum/dlc.rpf/common/data/effects/peds/mpsum_overlays.xml	ZONE_TORSO	TYPE_BADGE	GENDER_FEMALE	0.735000	0.650000	0.130000	0.130000	0.000000	MP_Sum_Tee_028	MP_Sum_Tee_028
mpSum_Tee_029_M	mpSum_overlays	update/x64/dlcpacks/mpsum/dlc.rpf/common/data/effects/peds/mpsum_overlays.xml	ZONE_TORSO	TYPE_BADGE	GENDER_MALE	0.737000	0.665000	0.150000	0.150000	0.000000	MP_Sum_Tee_029	MP_Sum_Tee_029
mpSum_Tee_029_F	mpSum_overlays	update/x64/dlcpacks/mpsum/dlc.rpf/common/data/effects/peds/mpsum_overlays.xml	ZONE_TORSO	TYPE_BADGE	GENDER_FEMALE	0.735000	0.650000	0.130000	0.130000	0.000000	MP_Sum_Tee_029	MP_Sum_Tee_029
mpSum_Tee_030_M	mpSum_overlays	update/x64/dlcpacks/mpsum/dlc.rpf/common/data/effects/peds/mpsum_overlays.xml	ZONE_TORSO	TYPE_BADGE	GENDER_MALE	0.737000	0.700000	0.160000	0.160000	0.000000	MP_Sum_Tee_030	MP_Sum_Tee_030
mpSum_Tee_030_F	mpSum_overlays	update/x64/dlcpacks/mpsum/dlc.rpf/common/data/effects/peds/mpsum_overlays.xml	ZONE_TORSO	TYPE_BADGE	GENDER_FEMALE	0.735000	0.690000	0.160000	0.150000	0.000000	MP_Sum_Tee_030	MP_Sum_Tee_030
mpSum_Tee_031_M	mpSum_overlays	update/x64/dlcpacks/mpsum/dlc.rpf/common/data/effects/peds/mpsum_overlays.xml	ZONE_TORSO	TYPE_BADGE	GENDER_MALE	0.737000	0.690000	0.160000	0.160000	0.000000	MP_Sum_Tee_031	MP_Sum_Tee_031
mpSum_Tee_031_F	mpSum_overlays	update/x64/dlcpacks/mpsum/dlc.rpf/common/data/effects/peds/mpsum_overlays.xml	ZONE_TORSO	TYPE_BADGE	GENDER_FEMALE	0.735000	0.670000	0.150000	0.150000	0.000000	MP_Sum_Tee_031	MP_Sum_Tee_031
mpSum_Tee_032_M	mpSum_overlays	update/x64/dlcpacks/mpsum/dlc.rpf/common/data/effects/peds/mpsum_overlays.xml	ZONE_TORSO	TYPE_BADGE	GENDER_MALE	0.737000	0.620000	0.230000	0.230000	0.000000	MP_Sum_Tee_032	MP_Sum_Tee_032
mpSum_Tee_032_F	mpSum_overlays	update/x64/dlcpacks/mpsum/dlc.rpf/common/data/effects/peds/mpsum_overlays.xml	ZONE_TORSO	TYPE_BADGE	GENDER_FEMALE	0.735000	0.620000	0.240000	0.200000	0.000000	MP_Sum_Tee_032	MP_Sum_Tee_032
mpSum_Tee_033_M	mpSum_overlays	update/x64/dlcpacks/mpsum/dlc.rpf/common/data/effects/peds/mpsum_overlays.xml	ZONE_TORSO	TYPE_BADGE	GENDER_MALE	0.737000	0.575000	0.270000	0.270000	0.000000	MP_Sum_Tee_033	MP_Sum_Tee_033
mpSum_Tee_033_F	mpSum_overlays	update/x64/dlcpacks/mpsum/dlc.rpf/common/data/effects/peds/mpsum_overlays.xml	ZONE_TORSO	TYPE_BADGE	GENDER_FEMALE	0.737000	0.590000	0.260000	0.230000	0.000000	MP_Sum_Tee_033	MP_Sum_Tee_033
mpSum_Tee_034_M	mpSum_overlays	update/x64/dlcpacks/mpsum/dlc.rpf/common/data/effects/peds/mpsum_overlays.xml	ZONE_TORSO	TYPE_BADGE	GENDER_MALE	0.737000	0.610000	0.180000	0.180000	0.000000	MP_Sum_Tee_034	MP_Sum_Tee_034
mpSum_Tee_034_F	mpSum_overlays	update/x64/dlcpacks/mpsum/dlc.rpf/common/data/effects/peds/mpsum_overlays.xml	ZONE_TORSO	TYPE_BADGE	GENDER_FEMALE	0.735000	0.610000	0.180000	0.160000	0.000000	MP_Sum_Tee_034	MP_Sum_Tee_034
MP_Tuner_Hair_000_F	mpTuner_overlays	update/x64/dlcpacks/mptuner/dlc.rpf/common/data/effects/peds/mptuner_overlays.xml	ZONE_HEAD	TYPE_TATTOO	GENDER_FEMALE	0.500000	0.500000	0.600000	0.500000	0.000000	MP_Tuner_Hair_000	MP_Tuner_Hair_000
MP_Tuner_Hair_001_M	mpTuner_overlays	update/x64/dlcpacks/mptuner/dlc.rpf/common/data/effects/peds/mptuner_overlays.xml	ZONE_HEAD	TYPE_TATTOO	GENDER_MALE	0.500000	0.500000	0.600000	0.500000	0.000000	MP_Tuner_Hair_001	MP_Tuner_Hair_001
MP_Tuner_Tee_000_M	mpTuner_overlays	update/x64/dlcpacks/mptuner/dlc.rpf/common/data/effects/peds/mptuner_overlays.xml	ZONE_TORSO	TYPE_BADGE	GENDER_MALE	0.737000	0.700000	0.175000	0.190000	0.000000	MP_Tuner_Tee_000	MP_Tuner_Tee_000
MP_Tuner_Tee_000_F	mpTuner_overlays	update/x64/dlcpacks/mptuner/dlc.rpf/common/data/effects/peds/mptuner_overlays.xml	ZONE_TORSO	TYPE_BADGE	GENDER_FEMALE	0.735000	0.650000	0.160000	0.160000	0.000000	MP_Tuner_Tee_000	MP_Tuner_Tee_000
MP_Tuner_Tee_001_M	mpTuner_overlays	update/x64/dlcpacks/mptuner/dlc.rpf/common/data/effects/peds/mptuner_overlays.xml	ZONE_TORSO	TYPE_BADGE	GENDER_MALE	1.237000	0.700000	0.170000	0.190000	0.000000	MP_Tuner_Tee_001	MP_Tuner_Tee_001
MP_Tuner_Tee_001_F	mpTuner_overlays	update/x64/dlcpacks/mptuner/dlc.rpf/common/data/effects/peds/mptuner_overlays.xml	ZONE_TORSO	TYPE_BADGE	GENDER_FEMALE	1.235000	0.720000	0.160000	0.160000	0.000000	MP_Tuner_Tee_001	MP_Tuner_Tee_001
MP_Tuner_Tee_002_M	mpTuner_overlays	update/x64/dlcpacks/mptuner/dlc.rpf/common/data/effects/peds/mptuner_overlays.xml	ZONE_TORSO	TYPE_BADGE	GENDER_MALE	0.737000	0.700000	0.230000	0.230000	0.000000	MP_Tuner_Tee_002	MP_Tuner_Tee_002
MP_Tuner_Tee_002_F	mpTuner_overlays	update/x64/dlcpacks/mptuner/dlc.rpf/common/data/effects/peds/mptuner_overlays.xml	ZONE_TORSO	TYPE_BADGE	GENDER_FEMALE	0.730000	0.680000	0.190000	0.180000	0.000000	MP_Tuner_Tee_002	MP_Tuner_Tee_002
MP_Tuner_Tee_003_M	mpTuner_overlays	update/x64/dlcpacks/mptuner/dlc.rpf/common/data/effects/peds/mptuner_overlays.xml	ZONE_TORSO	TYPE_BADGE	GENDER_MALE	0.737000	0.665000	0.190000	0.190000	0.000000	MP_Tuner_Tee_003	MP_Tuner_Tee_003
MP_Tuner_Tee_003_F	mpTuner_overlays	update/x64/dlcpacks/mptuner/dlc.rpf/common/data/effects/peds/mptuner_overlays.xml	ZONE_TORSO	TYPE_BADGE	GENDER_FEMALE	0.735000	0.660000	0.190000	0.160000	0.000000	MP_Tuner_Tee_003	MP_Tuner_Tee_003
MP_Tuner_Tee_004_M	mpTuner_overlays	update/x64/dlcpacks/mptuner/dlc.rpf/common/data/effects/peds/mptuner_overlays.xml	ZONE_TORSO	TYPE_BADGE	GENDER_MALE	1.237000	0.700000	0.190000	0.190000	0.000000	MP_Tuner_Tee_004	MP_Tuner_Tee_004
MP_Tuner_Tee_004_F	mpTuner_overlays	update/x64/dlcpacks/mptuner/dlc.rpf/common/data/effects/peds/mptuner_overlays.xml	ZONE_TORSO	TYPE_BADGE	GENDER_FEMALE	1.235000	0.720000	0.160000	0.160000	0.000000	MP_Tuner_Tee_004	MP_Tuner_Tee_004
MP_Tuner_Tee_005_M	mpTuner_overlays	update/x64/dlcpacks/mptuner/dlc.rpf/common/data/effects/peds/mptuner_overlays.xml	ZONE_TORSO	TYPE_BADGE	GENDER_MALE	0.737000	0.665000	0.220000	0.210000	0.000000	MP_Tuner_Tee_005	MP_Tuner_Tee_005
MP_Tuner_Tee_005_F	mpTuner_overlays	update/x64/dlcpacks/mptuner/dlc.rpf/common/data/effects/peds/mptuner_overlays.xml	ZONE_TORSO	TYPE_BADGE	GENDER_FEMALE	0.735000	0.660000	0.180000	0.170000	0.000000	MP_Tuner_Tee_005	MP_Tuner_Tee_005
MP_Tuner_Tee_006_M	mpTuner_overlays	update/x64/dlcpacks/mptuner/dlc.rpf/common/data/effects/peds/mptuner_overlays.xml	ZONE_TORSO	TYPE_BADGE	GENDER_MALE	0.737000	0.580000	0.200000	0.190000	0.000000	MP_Tuner_Tee_006	MP_Tuner_Tee_006
MP_Tuner_Tee_006_F	mpTuner_overlays	update/x64/dlcpacks/mptuner/dlc.rpf/common/data/effects/peds/mptuner_overlays.xml	ZONE_TORSO	TYPE_BADGE	GENDER_FEMALE	0.735000	0.650000	0.150000	0.130000	0.000000	MP_Tuner_Tee_006	MP_Tuner_Tee_006
MP_Tuner_Tee_007_M	mpTuner_overlays	update/x64/dlcpacks/mptuner/dlc.rpf/common/data/effects/peds/mptuner_overlays.xml	ZONE_TORSO	TYPE_BADGE	GENDER_MALE	1.237000	0.880000	0.150000	0.120000	0.000000	MP_Tuner_Tee_007	MP_Tuner_Tee_007
MP_Tuner_Tee_007_F	mpTuner_overlays	update/x64/dlcpacks/mptuner/dlc.rpf/common/data/effects/peds/mptuner_overlays.xml	ZONE_TORSO	TYPE_BADGE	GENDER_FEMALE	1.225000	0.870000	0.110000	0.110000	0.000000	MP_Tuner_Tee_007	MP_Tuner_Tee_007
